Vehicle Type,Engine Package,Model Year,Production (000),Production Share,2-Cycle MPG,Real-World MPG,Real-World MPG_City,Real-World MPG_Hwy,Real-World CO2 (g/mi),Real-World CO2_City (g/mi),Real-World CO2_Hwy (g/mi),Weight (lbs),Footprint (sq. ft.),Engine Displacement,Horsepower (HP),Acceleration (0-60 time in seconds),HP/Engine Displacement,HP/Weight (lbs),Ton-MPG (Real-World),Drivetrain - Front,Drivetrain - 4WD,Drivetrain - Rear,Transmission - Manual,Transmission - Automatic,Transmission - Lockup,Transmission - CVT (Hybrid),Transmission - Other,Transmission - CVT (Non-Hybrid)
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2000","2132","0.233610","29.14611","23.62766","20.05958","27.82826","376.12690","443.03017","319.35166","3262.493","-","147.9800","172.6327","9.1009","1.170853","0.052324","38.69621","0.818","0.021","0.161","0.165","0.002","0.832","-","-","0.001"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2001","2344","0.278906","30.32231","24.39920","20.82020","28.44964","364.23322","426.84512","312.37649","3219.533","-","143.2002","167.8068","9.1874","1.167707","0.051281","39.70461","0.787","0.038","0.175","0.141","0.002","0.849","0.007","-","0.001"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2002","2811","0.338630","30.32169","24.30411","20.68075","28.31837","365.65825","429.72339","313.82453","3311.523","-","147.7061","171.5888","9.3080","1.158788","0.051198","40.53272","0.845","0.034","0.121","0.125","0.002","0.865","0.009","-","0.000"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2003","3240","0.409098","30.57639","24.44526","20.61464","28.65473","363.54689","431.10135","310.14080","3302.736","-","148.5757","175.8210","8.9998","1.178782","0.052579","40.64505","0.830","0.031","0.139","0.118","-","0.877","0.004","-","0.000"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2004","3307","0.438805","30.35466","24.19500","20.31260","28.38460","367.30736","437.51164","313.09236","3374.458","-","151.3102","180.5775","8.9611","1.186577","0.052610","41.21436","0.803","0.051","0.147","0.115","0.001","0.870","0.015","-","0.000"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2005","4040","0.503307","31.12522","24.64422","20.72369","28.74683","360.61199","428.83285","309.14713","3348.553","-","149.4078","176.7132","8.9832","1.173945","0.051746","41.84925","0.831","0.045","0.124","0.111","0.001","0.858","0.030","-","0.000"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2006","4651","0.581921","30.54546","24.24256","20.29934","28.40512","366.58663","437.79746","312.86618","3443.903","-","155.7666","188.1803","8.7530","1.202608","0.053651","42.18724","0.773","0.058","0.169","0.110","0.001","0.868","0.019","-","0.002"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2007","4703","0.581906","31.87518","25.19052","21.21723","29.33468","352.79142","418.85763","302.95200","3445.319","-","152.7765","185.3120","8.8486","1.200215","0.052762","44.07040","0.818","0.053","0.130","0.090","0.000","0.745","0.050","-","0.115"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2008","4089","0.558646","32.15819","25.39639","21.40291","29.55673","349.93164","415.22396","300.67604","3446.305","44.87185","152.2384","186.6283","8.8814","1.210680","0.052931","44.47736","0.817","0.054","0.129","0.090","0.006","0.718","0.052","-","0.134"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2009","4004","0.710412","33.36803","26.27222","22.18101","30.52654","338.26607","400.65805","291.12374","3391.123","44.69758","144.9227","174.3447","9.0378","1.191735","0.050412","44.96941","0.885","0.044","0.071","0.065","0.004","0.785","0.035","-","0.111"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2010","4789","0.790168","34.43776","27.02963","22.92565","31.24973","328.78739","387.64448","284.38644","3389.974","44.78928","145.2905","174.4167","9.0186","1.189599","0.050635","47.02783","0.894","0.051","0.054","0.046","0.001","0.778","0.067","-","0.108"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2011","4178","0.727560","33.89516","26.47553","22.36327","30.73974","335.66847","397.39263","289.10463","3462.245","45.25739","149.6622","183.2781","8.7787","1.218792","0.052014","46.61861","0.841","0.069","0.090","0.049","0.006","0.789","0.047","-","0.110"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2012","5219","0.705963","36.06288","28.02017","23.79234","32.35781","317.16437","373.52354","274.64780","3398.710","45.17417","142.8563","174.8404","8.8967","1.218624","0.050633","48.49144","0.897","0.045","0.058","0.048","0.009","0.742","0.062","-","0.139"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2013","4949","0.601607","37.72722","29.17578","24.91076","33.50302","304.60197","356.75342","265.25965","3371.677","45.07566","138.7686","175.1886","8.8492","1.259590","0.051055","50.28968","0.871","0.054","0.074","0.055","0.016","0.682","0.081","-","0.166"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2014","4142","0.542267","38.26440","29.38345","25.12571","33.69030","302.44917","353.70151","263.78512","3398.238","45.43442","139.7490","175.7805","8.8448","1.253304","0.050645","50.92419","0.861","0.052","0.087","0.043","0.006","0.524","0.080","-","0.345"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2015","4229","0.535329","39.28932","30.11128","25.69612","34.59555","295.13861","345.84983","256.88278","3373.751","45.48696","140.0104","174.0063","8.7986","1.232952","0.050536","51.78766","0.852","0.074","0.073","0.038","0.009","0.459","0.080","-","0.415"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2016","3419","0.479461","38.92655","29.84757","25.32734","34.49139","297.74619","350.88570","257.65849","3388.591","45.93612","142.8071","179.1414","8.6881","1.243747","0.051822","51.51547","0.847","0.073","0.081","0.029","0.019","0.466","0.061","-","0.425"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2017","3196","0.457931","39.79615","30.67858","26.11082","35.34277","289.68095","340.35694","251.45169","3351.330","45.75599","142.4607","175.5184","8.7506","1.214622","0.051356","52.62320","0.862","0.072","0.066","0.029","0.012","0.406","0.074","-","0.478"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2018","2580","0.432693","40.59436","31.22620","26.67072","35.84491","284.60071","333.21182","247.92917","3382.423","46.18575","142.8565","181.6129","8.5627","1.250112","0.052579","53.98475","0.845","0.085","0.070","0.020","0.014","0.411","0.069","-","0.485"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2019","2372","0.449240","41.06031","31.53468","27.05099","36.04125","281.81670","328.52768","246.57860","3358.430","45.88406","138.5883","177.7060","8.6211","1.257910","0.051699","54.34533","0.824","0.091","0.086","0.025","0.025","0.338","0.095","-","0.517"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","2020","2034","0.479146","42.03862","32.29463","27.77115","36.81884","275.18505","320.00836","241.37096","3323.703","45.73593","136.4945","177.8949","8.4693","1.281036","0.052374","55.14821","0.862","0.072","0.066","0.023","0.004","0.256","0.084","-","0.633"
"Sedan/Wagon","Port, Variable Valve Timing, Multi-Valve","Prelim. 2021","-","0.440137","42.08318","31.86537","27.65763","35.99670","278.89214","321.32186","246.88376","3412.912","46.26674","138.9088","182.6405","8.3587","1.291714","0.052367","56.09691","0.802","0.119","0.080","0.018","0.010","0.275","0.117","-","0.581"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","1999","22","0.045679","24.48640","19.87068","17.51995","22.48494","447.24180","507.25022","395.24237","4000.000","-","183.0000","220.0000","9.2195","1.202186","0.055000","39.74137","1.000","-","-","-","-","1.000","-","-","-"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2000","31","0.050171","24.21030","19.58613","17.21670","22.16916","453.73947","516.18484","400.87222","4000.000","-","183.0000","220.0000","8.8140","1.202186","0.055000","39.17226","1.000","-","-","-","-","1.000","-","-","-"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2001","74","0.100067","27.06922","21.70289","19.12191","24.42743","409.48462","464.75474","363.81236","3453.625","-","149.6711","180.6610","9.2528","1.208157","0.051904","37.35319","1.000","-","-","0.051","-","0.949","-","-","-"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2002","110","0.182553","28.19015","22.45706","19.79128","25.19681","395.73310","449.03619","352.70335","3396.038","-","143.9130","170.1750","9.6883","1.183285","0.049873","38.09723","1.000","-","-","0.033","-","0.967","-","-","-"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2003","113","0.195730","27.82549","22.09952","19.39467","24.83288","402.13544","458.21869","357.87225","3510.434","-","160.3846","187.5693","9.1529","1.171468","0.052815","38.76061","0.950","-","0.050","0.026","-","0.765","-","-","0.209"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2004","242","0.378604","25.99907","20.77163","17.76164","23.89851","427.84324","500.34808","371.86421","3819.868","-","189.6978","218.0615","8.5459","1.145450","0.056560","39.66994","0.838","0.089","0.073","0.009","-","0.874","-","-","0.117"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2005","222","0.273210","25.44430","20.28961","17.26396","23.38086","438.00733","514.77191","380.09721","3912.922","-","194.4898","222.7736","8.3864","1.142988","0.056554","39.64631","0.731","0.060","0.209","0.017","-","0.839","-","-","0.145"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2006","220","0.292215","25.96398","20.65833","17.65010","23.70638","430.18971","503.50988","374.87800","3942.422","-","185.0366","210.7771","8.9436","1.137279","0.052845","40.83157","0.723","0.060","0.217","0.022","-","0.838","-","-","0.140"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2007","430","0.468308","26.65813","21.17657","18.11114","24.27628","419.66197","490.69246","366.07757","3834.531","-","177.9050","212.5982","8.7543","1.205526","0.054979","40.72227","0.862","0.022","0.116","0.007","-","0.926","-","-","0.067"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2008","501","0.542606","26.94254","21.40712","18.26246","24.60305","415.14225","486.62662","361.21544","3856.268","45.64404","173.7085","203.0311","9.2363","1.164542","0.052243","41.40693","0.831","0.036","0.133","0.007","-","0.926","0.001","-","0.066"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2009","441","0.724408","28.47336","22.51283","19.33668","25.69700","394.75263","459.59285","345.83807","3801.780","45.76135","170.9561","201.5971","8.8472","1.172864","0.052671","43.07208","0.938","0.012","0.050","0.007","-","0.810","0.026","-","0.158"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2010","675","0.737564","28.95005","22.88567","19.60986","26.18556","388.32154","453.19029","339.38547","3878.550","46.35646","175.5821","212.7884","8.5777","1.207951","0.054579","44.48002","0.960","0.003","0.037","0.003","-","0.884","0.018","-","0.094"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2011","871","0.721933","30.11931","23.62615","20.28356","26.98026","376.15107","438.13812","329.38891","3799.255","46.02361","168.7339","206.2784","8.7448","1.213686","0.053884","44.94759","0.971","0.008","0.021","0.007","-","0.882","0.008","-","0.103"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2012","740","0.584547","30.12477","23.59984","20.31314","26.88094","376.57041","437.49996","330.60601","3784.100","45.78422","169.6775","208.9937","8.5901","1.226012","0.054858","44.73962","0.924","0.043","0.033","0.007","-","0.802","0.007","-","0.184"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2013","790","0.521592","30.90353","24.20680","20.68624","27.77243","367.12827","429.60915","319.99357","3913.261","46.60260","173.3715","216.4661","8.5393","1.243986","0.054668","47.37054","0.950","0.036","0.014","0.004","-","0.809","0.006","-","0.181"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2014","753","0.480901","32.04767","25.04318","21.42730","28.69632","354.86712","414.75133","309.69131","3777.958","45.62589","159.6137","199.2758","8.8059","1.251386","0.052226","47.36961","0.974","0.006","0.020","0.010","-","0.797","0.002","-","0.191"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2015","803","0.472166","32.93445","25.63109","22.09919","29.14499","346.72734","402.14141","304.92374","3781.741","45.33785","153.1225","190.9946","8.9210","1.265566","0.050070","48.57984","0.968","0.026","0.006","0.010","-","0.710","0.006","-","0.273"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2016","936","0.500251","34.37247","26.61614","23.06637","30.11199","333.89516","385.27945","295.13157","3666.855","44.78081","141.0452","177.9453","9.2239","1.280050","0.048153","48.90563","0.898","0.099","0.003","0.012","-","0.599","0.001","-","0.389"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2017","835","0.422823","33.82908","26.42149","22.63894","30.23233","336.35450","392.55464","293.95680","3752.475","45.41021","150.0256","190.5010","8.8973","1.288080","0.050263","49.67306","0.971","0.024","0.006","0.005","-","0.743","0.002","-","0.250"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2018","778","0.423056","34.50979","27.03011","23.05228","31.07550","328.78114","385.51541","285.98095","3703.155","45.13902","147.1178","184.5316","8.9937","1.276773","0.049491","50.15116","0.986","0.014","-","0.004","-","0.788","0.002","-","0.206"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2019","708","0.374282","36.04495","27.81333","23.84435","31.80740","319.52304","372.70888","279.40039","3694.094","45.42694","139.5219","188.7510","8.7075","1.382609","0.050789","51.47425","0.977","0.023","-","0.001","-","0.793","0.004","-","0.202"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","2020","538","0.301150","36.91571","28.44843","24.78210","32.02231","312.38980","358.60559","277.52526","3690.183","45.39599","138.7933","187.6787","8.7023","1.384009","0.050534","52.87872","0.970","0.030","-","0.000","-","0.745","0.033","-","0.222"
"Car SUV","Port, Variable Valve Timing, Multi-Valve","Prelim. 2021","-","0.298956","34.58788","26.47145","23.19518","29.62853","335.72023","383.14001","299.94741","3862.319","46.68934","153.1041","218.7394","8.0100","1.448766","0.056258","51.45692","0.729","0.271","-","-","0.041","0.885","0.021","-","0.052"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","1999","120","0.081987","24.08798","19.74830","16.72719","23.42864","450.01340","531.29080","379.32206","4210.181","-","195.1905","196.3054","10.4876","1.008292","0.046683","41.58154","1.000","-","-","-","-","1.000","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2000","254","0.149938","23.99369","19.62004","16.54922","23.29086","452.95523","537.00423","381.56595","4240.855","-","196.9696","197.2257","10.0309","1.003920","0.046563","41.60335","1.000","-","-","-","-","1.000","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2001","209","0.169889","24.29581","19.75973","16.74002","23.23478","449.75302","530.88359","382.48701","4294.981","-","200.1089","207.0502","9.6419","1.041018","0.048403","42.41513","1.000","-","-","-","-","1.000","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2002","259","0.208698","24.34061","19.73413","16.66413","23.19420","450.33657","533.30119","383.15612","4286.869","-","199.6384","226.2418","9.1098","1.133365","0.052736","42.29786","1.000","-","-","-","-","1.000","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2003","241","0.195990","24.25926","19.63635","16.45130","23.18703","452.57912","540.20059","383.27463","4342.096","-","202.8416","229.1357","8.9465","1.129364","0.052723","42.63776","1.000","-","-","-","-","1.000","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2004","440","0.461143","24.85152","20.06313","16.67105","23.80483","442.95176","533.07991","373.32763","4474.576","-","205.8037","232.9535","8.9972","1.131822","0.052050","44.94506","0.941","0.059","-","-","-","1.000","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2005","371","0.250298","25.24964","20.32977","16.77623","24.19617","437.14217","529.73752","367.28954","4500.000","-","207.5264","241.8781","8.7490","1.164977","0.053751","45.82567","0.935","0.065","-","-","-","1.000","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2006","421","0.360675","25.32921","20.39545","16.81789","24.29405","435.73449","528.42546","365.80972","4488.047","-","206.8438","229.4143","9.1158","1.108091","0.051114","45.85457","0.951","0.049","-","-","-","1.000","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2007","342","0.404042","25.05141","20.16447","16.67554","23.94365","440.72564","532.93636","371.16316","4500.000","-","211.9294","249.8371","8.6885","1.179038","0.055519","45.41774","0.977","0.023","-","-","-","1.000","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2008","303","0.383048","25.76011","20.68043","17.17492","24.44422","429.73000","517.44054","363.56240","4445.833","54.51502","207.8141","247.2405","8.7961","1.188126","0.055469","46.00727","0.957","0.043","-","0.003","-","0.997","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2009","173","0.470729","26.04124","20.87626","17.38884","24.59780","425.69894","511.07488","361.29252","4514.377","53.63459","202.5116","240.0003","8.8800","1.181246","0.053051","47.11890","0.961","0.039","-","0.006","-","0.994","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2010","204","0.365168","25.68362","20.64018","17.09208","24.47263","430.56789","519.94851","363.14041","4590.416","53.81786","207.2760","241.3961","8.9952","1.163089","0.052552","47.36953","0.972","0.028","-","0.007","-","0.993","-","-","-"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2011","475","0.911079","26.44677","21.11790","17.62530","24.82963","420.82782","504.21848","357.91908","4520.557","55.54848","213.9576","266.2165","8.1414","1.243601","0.058916","47.78615","0.945","0.055","-","-","-","0.966","-","-","0.034"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2012","599","0.904740","26.87914","21.46838","17.80385","25.41460","413.95768","499.16179","349.68090","4455.751","54.76650","211.7633","262.1359","8.2126","1.233827","0.058675","47.83362","0.971","0.029","-","0.002","-","0.962","-","-","0.036"
"Minivan/Van","Port, Variable Valve Timing, Multi-Valve","2013","509","0.890983","26.39862","21.14294","17.49586","25.08816","420.32953","507.94868","354.23087","4594.323","54.95463","213.2098","267.7372","8.2113","1.252675","0.058202","48.55192","0.960","0.040","-","0.001","-","0.965","-","-","0.034"
